Model,mean_test_score,std_test_score,mean_fit_time,mean_score_time,params
ExtraTreesClassifier,0.9103072348860257,0.01465786180779292,0.06609039306640625,0.005580782890319824,"{'min_samples_leaf': 3, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'sqrt', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9103072348860257,0.01465786180779292,0.06410412788391114,0.007612061500549316,"{'min_samples_leaf': 3, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'log2', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9093161546085233,0.017683750126654952,0.06393373012542725,0.005510568618774414,"{'min_samples_leaf': 3, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced_subsample', 'max_features': 'log2', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9093161546085233,0.017683750126654952,0.06253304481506347,0.005500578880310058,"{'min_samples_leaf': 3, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced_subsample', 'max_features': 'sqrt', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9093161546085233,0.017683750126654952,0.062199974060058595,0.005430746078491211,"{'min_samples_leaf': 3, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced', 'max_features': 'log2', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9093161546085233,0.017683750126654952,0.06281256675720215,0.0076225042343139645,"{'min_samples_leaf': 3, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced', 'max_features': 'sqrt', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9085728444003964,0.017059282800313692,0.06751518249511719,0.005891752243041992,"{'min_samples_leaf': 2, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced', 'max_features': 'log2', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9085728444003964,0.017059282800313692,0.06760268211364746,0.005742454528808593,"{'min_samples_leaf': 2, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced_subsample', 'max_features': 'log2', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9085728444003964,0.017059282800313692,0.0788872241973877,0.005793166160583496,"{'min_samples_leaf': 2, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced', 'max_features': 'sqrt', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9085728444003964,0.017059282800313692,0.06965951919555664,0.006062626838684082,"{'min_samples_leaf': 2, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced_subsample', 'max_features': 'sqrt', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9080773042616452,0.010939029438175447,0.08249039649963379,0.005524682998657227,"{'min_samples_leaf': 3, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced', 'max_features': None, 'criterion': 'gini'}"
ExtraTreesClassifier,0.9080773042616452,0.013255770464361851,0.060465884208679196,0.0044643163681030275,"{'min_samples_leaf': 2, 'n_estimators': 15, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'log2', 'criterion': 'entropy'}"
ExtraTreesClassifier,0.9080773042616452,0.013255770464361851,0.060244274139404294,0.004409027099609375,"{'min_samples_leaf': 2, 'n_estimators': 15, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'sqrt', 'criterion': 'entropy'}"
ExtraTreesClassifier,0.9080773042616452,0.010939029438175447,0.08249180316925049,0.005445408821105957,"{'min_samples_leaf': 3, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': 'balanced_subsample', 'max_features': None, 'criterion': 'gini'}"
ExtraTreesClassifier,0.9078295341922695,0.013384951414494504,0.05075738430023193,0.004213714599609375,"{'min_samples_leaf': 3, 'n_estimators': 15, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'sqrt', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9078295341922695,0.015351682777725209,0.07211959362030029,0.005136466026306153,"{'min_samples_leaf': 2, 'n_estimators': 18, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'log2', 'criterion': 'entropy'}"
ExtraTreesClassifier,0.9078295341922695,0.015351682777725209,0.07248213291168212,0.005257463455200196,"{'min_samples_leaf': 2, 'n_estimators': 18, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'sqrt', 'criterion': 'entropy'}"
ExtraTreesClassifier,0.9078295341922695,0.013384951414494504,0.045814013481140135,0.004159951210021972,"{'min_samples_leaf': 3, 'n_estimators': 15, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'log2', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9073339940535183,0.014186220450281489,0.08636424541473389,0.006671786308288574,"{'min_samples_leaf': 2, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'log2', 'criterion': 'entropy'}"
ExtraTreesClassifier,0.9073339940535183,0.014026555968750867,0.05474879741668701,0.00503072738647461,"{'min_samples_leaf': 3, 'n_estimators': 18, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'log2', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9073339940535183,0.014026555968750867,0.0550504207611084,0.00503990650177002,"{'min_samples_leaf': 3, 'n_estimators': 18, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'sqrt', 'criterion': 'gini'}"
ExtraTreesClassifier,0.9073339940535183,0.014186220450281489,0.08177793025970459,0.005805754661560058,"{'min_samples_leaf': 2, 'n_estimators': 20, 'max_leaf_nodes': None, 'max_depth': None, 'class_weight': None, 'max_features': 'sqrt', 'criterion': 'entropy'}"
